latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.364,28.58,305.9,1.2,1.1,2019-04-05,0930,T,45,6.0NRT,288.9,8.4,D
49.355,28.576,307.2,1.2,1.1,2019-04-05,0930,T,61,6.0NRT,290.4,9,D
47.902,35.01,310.5,2.6,1.6,2019-04-05,0930,T,54,6.0NRT,295.1,25.9,D
47.893,35.043,309.3,2.6,1.6,2019-04-05,0930,T,38,6.0NRT,293.4,24.4,D
49.42,28.057,314.4,1.2,1.1,2019-04-05,0930,T,72,6.0NRT,287.2,13.4,D
49.418,28.073,310.6,1.2,1.1,2019-04-05,0930,T,51,6.0NRT,287.6,9.6,D
49.418,28.051,302.7,1.2,1.1,2019-04-05,0930,T,52,6.0NRT,287.2,5.9,D
49.415,28.066,318.8,1.2,1.1,2019-04-05,0930,T,79,6.0NRT,287.7,20.2,D
49.905,25.069,302.2,1,1,2019-04-05,0930,T,33,6.0NRT,288.9,4,D
47.889,35.035,312,2.6,1.6,2019-04-05,0930,T,46,6.0NRT,292.9,32.4,D
49.979,23.416,306,1,1,2019-04-05,0930,T,58,6.0NRT,292.5,4.2,D
49.845,24.101,302.4,1,1,2019-04-05,0930,T,29,6.0NRT,290.6,3.3,D
49.234,27.861,311.1,1.2,1.1,2019-04-05,0930,T,71,6.0NRT,287.7,12.4,D
49.739,24.694,304.5,1,1,2019-04-05,0930,T,43,6.0NRT,290.5,3.9,D
47.819,34.365,320.4,2.5,1.5,2019-04-05,0930,T,71,6.0NRT,297.6,52.8,D
49.887,23.612,305.2,1,1,2019-04-05,0930,T,50,6.0NRT,293.3,4.4,D
49.767,24.447,319,1,1,2019-04-05,0930,T,78,6.0NRT,296,12.7,D
49.765,24.46,323.3,1,1,2019-04-05,0930,T,81,6.0NRT,297.1,17.1,D
48.418,31.763,312.8,1.8,1.3,2019-04-05,0930,T,66,6.0NRT,302.4,12.3,D
49.153,28.026,301.6,1.2,1.1,2019-04-05,0930,T,41,6.0NRT,287.3,4.7,D
48.627,30.622,307.4,1.5,1.2,2019-04-05,0930,T,39,6.0NRT,295.5,10.4,D
49.615,25.017,306.7,1,1,2019-04-05,0930,T,55,6.0NRT,290.4,6,D
49.847,23.303,316.7,1,1,2019-04-05,0930,T,75,6.0NRT,291.2,13.8,D
49.742,24.045,320.1,1,1,2019-04-05,0930,T,79,6.0NRT,291.9,15.6,D
49.74,24.059,312.2,1,1,2019-04-05,0930,T,70,6.0NRT,292.8,8.7,D
49.523,25.43,308.6,1,1,2019-04-05,0930,T,49,6.0NRT,291.4,5.9,D
49.716,23.902,314.4,1,1,2019-04-05,0930,T,73,6.0NRT,292.8,9.4,D
49.732,23.591,309.3,1,1,2019-04-05,0930,T,49,6.0NRT,292.1,6,D
49.011,28.054,303.7,1.2,1.1,2019-04-05,0930,T,56,6.0NRT,288.8,6.6,D
49.722,23.602,309.8,1,1,2019-04-05,0930,T,51,6.0NRT,291,6.4,D
48.987,27.961,302.4,1.2,1.1,2019-04-05,0930,T,52,6.0NRT,287,5.9,D
48.984,27.976,307.2,1.2,1.1,2019-04-05,0930,T,65,6.0NRT,286.6,9.4,D
49.643,23.699,309.2,1,1,2019-04-05,0930,T,44,6.0NRT,288.3,8.4,D
49.736,22.891,311.8,1,1,2019-04-05,0930,T,69,6.0NRT,296.8,7,D
48.127,31.725,317.7,1.8,1.3,2019-04-05,0930,T,68,6.0NRT,299.4,23.3,D
48.122,31.748,320.8,1.8,1.3,2019-04-05,0930,T,77,6.0NRT,299.7,29.1,D
48.116,31.72,320.3,1.8,1.3,2019-04-05,0930,T,72,6.0NRT,299,27,D
48.111,31.743,338.7,1.8,1.3,2019-04-05,0930,T,90,6.0NRT,301,80.6,D
48.116,31.739,343.1,1.8,1.3,2019-04-05,0930,T,92,6.0NRT,301.7,97.1,D
48.902,27.616,303.9,1.1,1.1,2019-04-05,0930,T,54,6.0NRT,288.7,5.7,D
48.016,31.741,321.3,1.8,1.3,2019-04-05,0930,T,77,6.0NRT,301.9,32.8,D
48.01,31.764,331.6,1.8,1.3,2019-04-05,0930,T,86,6.0NRT,299.9,60.3,D
49.474,23.588,307.4,1,1,2019-04-05,0930,T,46,6.0NRT,292.9,4.5,D
49.472,23.601,306.3,1,1,2019-04-05,0930,T,28,6.0NRT,292.7,3.8,D
48.004,31.754,336.7,1.8,1.3,2019-04-05,0930,T,89,6.0NRT,299.9,76.9,D
48.537,29.068,310.1,1.3,1.1,2019-04-05,0930,T,66,6.0NRT,289,11.5,D
48.334,29.974,309.4,1.5,1.2,2019-04-05,0930,T,56,6.0NRT,294.9,9.9,D
49.083,25.382,317.8,1,1,2019-04-05,0930,T,77,6.0NRT,291.4,13.8,D
49.081,25.396,324.6,1,1,2019-04-05,0930,T,83,6.0NRT,291.2,20.9,D
49.149,24.721,312.1,1,1,2019-04-05,0930,T,71,6.0NRT,295.6,7.5,D
49.107,24.813,305.5,1,1,2019-04-05,0930,T,47,6.0NRT,291.3,3.9,D
48.994,24.21,309.9,1,1,2019-04-05,0930,T,69,6.0NRT,292.3,6.7,D
48.961,24.367,305.5,1,1,2019-04-05,0930,T,61,6.0NRT,293.2,4.1,D
48.318,27.834,312.8,1.2,1.1,2019-04-05,0930,T,71,6.0NRT,292.4,12.1,D
48.837,24.629,305.5,1,1,2019-04-05,0930,T,52,6.0NRT,292.1,3.9,D
48.791,24.868,304.9,1,1,2019-04-05,0930,T,59,6.0NRT,291.5,4.3,D
47.798,30.053,309.5,1.5,1.2,2019-04-05,0930,T,51,6.0NRT,296.5,9.9,D
48.886,23.866,307.6,1,1,2019-04-05,0930,T,33,6.0NRT,291.6,7.7,D
48.243,27.73,305.3,1.2,1.1,2019-04-05,0930,T,57,6.0NRT,292.1,5.8,D
47.796,30.046,310.7,1.5,1.2,2019-04-05,0930,T,65,6.0NRT,296.3,12.5,D
47.792,30.065,308.7,1.5,1.2,2019-04-05,0930,T,61,6.0NRT,296.7,9.6,D
48.395,26.599,302.2,1.1,1,2019-04-05,0930,T,35,6.0NRT,289.7,3.3,D
48.73,24.417,307.1,1,1,2019-04-05,0930,T,57,6.0NRT,293.7,6,D
48.92,23.046,312.9,1,1,2019-04-05,0930,T,66,6.0NRT,293.3,9.1,D
47.669,29.686,316.9,1.5,1.2,2019-04-05,0930,T,74,6.0NRT,290.3,21.2,D
48.431,25.433,324.5,1,1,2019-04-05,0930,T,83,6.0NRT,294.7,20.1,D
48.429,25.447,329.6,1,1,2019-04-05,0930,T,86,6.0NRT,294.7,26.5,D
47.991,27.968,305,1.2,1.1,2019-04-05,0930,T,18,6.0NRT,291,4.5,D
48.733,23.257,308.5,1,1,2019-04-05,0930,T,67,6.0NRT,295.3,5,D
48.326,25.844,301.8,1,1,2019-04-05,0930,T,15,6.0NRT,289.8,3.7,D
47.848,28.449,314.2,1.3,1.1,2019-04-05,0930,T,72,6.0NRT,293,13.5,D
47.845,28.465,327.9,1.3,1.1,2019-04-05,0930,T,84,6.0NRT,293.2,33.6,D
48.25,25.912,305.9,1.1,1,2019-04-05,0930,T,53,6.0NRT,292.1,4.3,D
48.704,22.733,321.3,1,1,2019-04-05,0930,T,81,6.0NRT,296.1,15.8,D
48.702,22.746,332.7,1,1,2019-04-05,0930,T,88,6.0NRT,296.4,29.7,D
48.695,22.73,321.7,1,1,2019-04-05,0930,T,81,6.0NRT,295.9,15.7,D
48.693,22.744,341.9,1,1,2019-04-05,0930,T,93,6.0NRT,295.3,43.8,D
48.239,25.294,306.2,1,1,2019-04-05,0930,T,49,6.0NRT,293.1,4.7,D
48.237,25.307,305.5,1,1,2019-04-05,0930,T,37,6.0NRT,293.1,4.5,D
48.499,23.206,310.9,1,1,2019-04-05,0930,T,71,6.0NRT,297.2,6.1,D
48.511,22.859,317.9,1,1,2019-04-05,0930,T,78,6.0NRT,294.5,13.4,D
48.067,25.715,314.5,1,1,2019-04-05,0930,T,75,6.0NRT,291,12.4,D
48.416,23.271,312.9,1,1,2019-04-05,0930,T,73,6.0NRT,295.2,8.8,D
47.303,29.621,307.9,1.5,1.2,2019-04-05,0930,T,25,6.0NRT,293,10.3,D
48.609,21.181,319.5,1.1,1,2019-04-05,0930,T,75,6.0NRT,299.1,12.8,D
48.604,21.174,312.6,1.1,1,2019-04-05,0930,T,62,6.0NRT,298.1,7.8,D
48.602,21.189,311.2,1.1,1,2019-04-05,0930,T,60,6.0NRT,298.4,6,D
47.997,23.797,309.1,1,1,2019-04-05,0930,T,67,6.0NRT,296.7,5.2,D
47.72,24.272,309.6,1,1,2019-04-05,0930,T,53,6.0NRT,297.5,5.2,D
48.085,20.956,312.9,1.1,1,2019-04-05,0930,T,53,6.0NRT,298.2,6.2,D
48.08,20.949,312.4,1.1,1,2019-04-05,0930,T,57,6.0NRT,298,6,D
47.949,21.387,314.6,1.1,1,2019-04-05,0930,T,67,6.0NRT,299.4,6.5,D
47.033,26.57,308.3,1.1,1.1,2019-04-05,0930,T,67,6.0NRT,290.3,7.8,D
47.271,22.863,311.4,1,1,2019-04-05,0930,T,61,6.0NRT,297.1,6.7,D
46.965,23.434,307.9,1,1,2019-04-05,0930,T,53,6.0NRT,295.6,4.9,D
46.053,28.564,305.1,1.4,1.2,2019-04-05,0930,T,56,6.0NRT,290.2,6,D
46.938,23.304,309.9,1,1,2019-04-05,0930,T,59,6.0NRT,295.5,6,D
46.698,24.565,309.9,1,1,2019-04-05,0930,T,59,6.0NRT,297.9,4.7,D
46.88,22.68,322.6,1,1,2019-04-05,0930,T,78,6.0NRT,292.6,17.2,D
46.51,23.435,322.7,1,1,2019-04-05,0930,T,79,6.0NRT,295.6,17.4,D
45.388,29.67,325.9,1.7,1.3,2019-04-05,0930,T,72,6.0NRT,280,49.8,D
45.384,29.691,321.9,1.7,1.3,2019-04-05,0930,T,75,6.0NRT,278.9,41.3,D
46.39,23.74,311.3,1,1,2019-04-05,0930,T,54,6.0NRT,295.4,5.8,D
46.151,24.083,311.1,1,1,2019-04-05,0930,T,43,6.0NRT,298.7,5.6,D
46.142,24.08,307.7,1,1,2019-04-05,0930,T,24,6.0NRT,295,3.5,D
46.418,22.021,312.8,1,1,2019-04-05,0930,T,67,6.0NRT,297.6,7,D
46.416,22.034,325.3,1,1,2019-04-05,0930,T,81,6.0NRT,298.4,19,D
46.31,22.267,310.3,1,1,2019-04-05,0930,T,60,6.0NRT,296.5,5.7,D
45.298,28.093,318.7,1.4,1.2,2019-04-05,0930,T,68,6.0NRT,294.6,20.1,D
45.94,24.47,310.9,1,1,2019-04-05,0930,T,67,6.0NRT,298.4,5.8,D
45.288,28.088,315.9,1.4,1.2,2019-04-05,0930,T,76,6.0NRT,294.8,15.8,D
45.198,28.066,301.4,1.4,1.2,2019-04-05,0930,T,15,6.0NRT,287.7,3.6,D
46.073,22.307,309.9,1,1,2019-04-05,0930,T,62,6.0NRT,294,7.2,D
45.709,24.684,308,1,1,2019-04-05,0930,T,45,6.0NRT,294.2,5.9,D
46.013,22.403,308.7,1,1,2019-04-05,0930,T,61,6.0NRT,292.9,5.3,D
45.924,22.761,308.8,1,1,2019-04-05,0930,T,53,6.0NRT,295.7,5.3,D
45.938,22.606,308.1,1,1,2019-04-05,0930,T,47,6.0NRT,294.6,3.2,D
45.981,22.108,313.8,1,1,2019-04-05,0930,T,68,6.0NRT,297.9,8.5,D
45.979,22.12,318.2,1,1,2019-04-05,0930,T,76,6.0NRT,298.5,12.1,D
45.999,21.912,309.1,1,1,2019-04-05,0930,T,63,6.0NRT,295.2,5.4,D
45.845,22.547,316.7,1,1,2019-04-05,0930,T,75,6.0NRT,292.9,12.6,D
45.843,22.559,308.4,1,1,2019-04-05,0930,T,57,6.0NRT,291,6.4,D
45.884,22.207,314.7,1,1,2019-04-05,0930,T,66,6.0NRT,295.5,8.6,D
45.518,21.986,306.8,1,1,2019-04-05,0930,T,63,6.0NRT,292.1,4.4,D
45.528,21.777,314.4,1,1,2019-04-05,0930,T,75,6.0NRT,298.1,8.1,D
44.79,26.206,310.1,1.2,1.1,2019-04-05,0930,T,66,6.0NRT,291.3,8.9,D
45.449,21.881,307.9,1,1,2019-04-05,0930,T,66,6.0NRT,294.1,4.7,D
45.419,22.031,308.7,1,1,2019-04-05,0930,T,65,6.0NRT,295,5.5,D
45.232,22.366,309.6,1,1,2019-04-05,0930,T,67,6.0NRT,293.4,6.9,D
45.199,21.754,307.9,1,1,2019-04-05,0930,T,23,6.0NRT,291.4,7.6,D
45.057,22.616,303,1,1,2019-04-05,0930,T,54,6.0NRT,289.6,4.8,D
44.691,24.307,307,1,1,2019-04-05,0930,T,45,6.0NRT,293.7,5.4,D
44.969,22.071,306.5,1,1,2019-04-05,0930,T,38,6.0NRT,284.4,7.1,D
44.256,25.868,308,1.2,1.1,2019-04-05,0930,T,61,6.0NRT,293.9,7.5,D
44.735,22.724,308.9,1,1,2019-04-05,0930,T,61,6.0NRT,293.5,5.9,D
44.733,22.737,307.1,1,1,2019-04-05,0930,T,61,6.0NRT,294.5,4.4,D
44.7,22.831,309.4,1,1,2019-04-05,0930,T,62,6.0NRT,292.9,5.9,D
44.692,22.828,314.3,1,1,2019-04-05,0930,T,74,6.0NRT,293,9.6,D
44.693,22.318,304.1,1,1,2019-04-05,0930,T,55,6.0NRT,282.7,6.8,D
44.691,22.33,300.9,1,1,2019-04-05,0930,T,23,6.0NRT,284.8,4.2,D
44.494,22.597,306.6,1,1,2019-04-05,0930,T,43,6.0NRT,290.7,4.2,D
42.969,26.139,315.4,1.3,1.1,2019-04-05,0930,T,73,6.0NRT,293.5,17.8,D
43.205,24.283,303.8,1.1,1,2019-04-05,0930,T,36,6.0NRT,287.8,4,D
43.202,24.296,305.1,1.1,1,2019-04-05,0930,T,58,6.0NRT,285.5,4.6,D
42.903,24.526,314.4,1.1,1,2019-04-05,0930,T,75,6.0NRT,287.8,14,D
59.589,30.283,308.8,1,1,2019-04-05,0925,T,68,6.0NRT,286.7,9.4,D
59.586,30.3,306.8,1,1,2019-04-05,0925,T,61,6.0NRT,286.7,8.4,D
59.138,27.851,319.7,1,1,2019-04-05,0925,T,69,6.0NRT,287.6,19.6,D
58.982,28.941,327.1,1,1,2019-04-05,0925,T,80,6.0NRT,288.7,26.6,D
59.057,28.361,306.6,1,1,2019-04-05,0925,T,64,6.0NRT,282.1,9.1,D
58.464,31.245,307.1,1,1,2019-04-05,0925,T,49,6.0NRT,288.2,8.1,D
58.323,31.685,303.4,1.1,1,2019-04-05,0925,T,43,6.0NRT,286.5,7.1,D
58.794,27.833,306.5,1,1,2019-04-05,0925,T,64,6.0NRT,286.3,8.2,D
58.362,29.305,302,1,1,2019-04-05,0925,T,47,6.0NRT,284.7,7.2,D
58.131,30.738,303.1,1,1,2019-04-05,0925,T,55,6.0NRT,288.3,6,D
58.027,31.293,300.1,1.1,1,2019-04-05,0925,T,23,6.0NRT,288,4.2,D
58.021,31.17,301,1.1,1,2019-04-05,0925,T,44,6.0NRT,288.7,4.4,D
58.009,31.182,303.1,1.1,1,2019-04-05,0925,T,55,6.0NRT,287.8,5.8,D
57.989,31.301,311.3,1.1,1,2019-04-05,0925,T,71,6.0NRT,288.1,11.2,D
57.945,31.061,312.1,1,1,2019-04-05,0925,T,72,6.0NRT,290.1,11.9,D
57.987,30.752,301.6,1,1,2019-04-05,0925,T,48,6.0NRT,288.7,4.9,D
57.692,31.738,325.1,1.1,1,2019-04-05,0925,T,84,6.0NRT,283.4,28.6,D
56.978,35.262,311.9,1.4,1.2,2019-04-05,0925,T,72,6.0NRT,284.7,19.3,D
56.974,35.254,311,1.4,1.2,2019-04-05,0925,T,71,6.0NRT,284.9,18.4,D
57.626,29.838,301.7,1,1,2019-04-05,0925,T,18,6.0NRT,286.8,4.1,D
57.617,29.834,313.7,1,1,2019-04-05,0925,T,74,6.0NRT,287.9,12.5,D
57.312,31.022,306.6,1.1,1,2019-04-05,0925,T,33,6.0NRT,285.5,8.3,D
57.309,31.039,316.8,1.1,1,2019-04-05,0925,T,77,6.0NRT,288.4,16.8,D
57.304,31.029,303.2,1.1,1,2019-04-05,0925,T,55,6.0NRT,286.4,7.9,D
56.359,35.744,305.9,1.5,1.2,2019-04-05,0925,T,62,6.0NRT,284.7,16.3,D
57.732,27.993,318.3,1,1,2019-04-05,0925,T,78,6.0NRT,289.1,15.7,D
57.73,28.009,310.5,1,1,2019-04-05,0925,T,70,6.0NRT,288.6,9.5,D
56.266,35.949,301.1,1.6,1.2,2019-04-05,0925,T,39,6.0NRT,286.7,10.1,D
57.719,27.629,306.2,1,1,2019-04-05,0925,T,63,6.0NRT,287.6,7.6,D
57.62,28.053,303.3,1,1,2019-04-05,0925,T,56,6.0NRT,288.4,5.6,D
56.238,35.354,314.7,1.5,1.2,2019-04-05,0925,T,75,6.0NRT,287.3,24.8,D
57.287,29.484,309,1,1,2019-04-05,0925,T,68,6.0NRT,285.5,10.5,D
57.363,28.27,302.1,1,1,2019-04-05,0925,T,51,6.0NRT,288.9,4.6,D
57.371,28.152,300.8,1,1,2019-04-05,0925,T,42,6.0NRT,288.6,4.6,D
56.248,34.398,301.3,1.4,1.2,2019-04-05,0925,T,42,6.0NRT,286.1,8.7,D
57.111,29.695,302.4,1,1,2019-04-05,0925,T,52,6.0NRT,287,5.2,D
57.108,29.711,312.4,1,1,2019-04-05,0925,T,72,6.0NRT,288.3,11.8,D
56.919,30.78,319.6,1.1,1,2019-04-05,0925,T,79,6.0NRT,282.6,21.6,D
56.91,30.775,304.8,1.1,1,2019-04-05,0925,T,44,6.0NRT,281.4,8.3,D
56.163,34.534,306.1,1.4,1.2,2019-04-05,0925,T,0,6.0NRT,287.2,12.3,D
57.049,29.785,300.9,1,1,2019-04-05,0925,T,43,6.0NRT,285.3,4.4,D
57.261,28.195,305.3,1,1,2019-04-05,0925,T,61,6.0NRT,288.7,6.5,D
57.214,28.258,303.9,1,1,2019-04-05,0925,T,57,6.0NRT,289.5,5.4,D
57.002,29.611,305.2,1,1,2019-04-05,0925,T,61,6.0NRT,286.2,6.8,D
56.992,29.553,321.3,1,1,2019-04-05,0925,T,81,6.0NRT,285.1,20.3,D
56.989,29.569,303,1,1,2019-04-05,0925,T,36,6.0NRT,284.8,5.6,D
57.201,27.968,307.7,1,1,2019-04-05,0925,T,66,6.0NRT,288.8,8.1,D
57.024,29.125,302.9,1,1,2019-04-05,0925,T,54,6.0NRT,286.7,5.8,D
56.982,29.383,324.3,1,1,2019-04-05,0925,T,83,6.0NRT,287.1,23.4,D
57.016,28.877,308,1,1,2019-04-05,0925,T,66,6.0NRT,287.4,8.4,D
57.037,28.68,309.2,1,1,2019-04-05,0925,T,68,6.0NRT,289.4,8.8,D
55.977,34.415,303.4,1.4,1.2,2019-04-05,0925,T,56,6.0NRT,284.9,10.4,D
55.972,34.436,305.9,1.4,1.2,2019-04-05,0925,T,54,6.0NRT,285.7,12.5,D
57.107,28.036,306.4,1,1,2019-04-05,0925,T,63,6.0NRT,288.1,7,D
57.07,28.155,302.2,1,1,2019-04-05,0925,T,50,6.0NRT,288.6,5,D
57.068,28.171,324.6,1,1,2019-04-05,0925,T,78,6.0NRT,289.8,23.2,D
57.026,28.444,334.2,1,1,2019-04-05,0925,T,89,6.0NRT,289.3,34,D
57.024,28.46,345.2,1,1,2019-04-05,0925,T,94,6.0NRT,289.4,51.8,D
57.021,28.476,340.4,1,1,2019-04-05,0925,T,92,6.0NRT,291.1,43.2,D
57.015,28.455,308.9,1,1,2019-04-05,0925,T,68,6.0NRT,288.7,8.5,D
57.013,28.471,313.7,1,1,2019-04-05,0925,T,74,6.0NRT,289.4,12,D
57.068,27.982,313.5,1,1,2019-04-05,0925,T,74,6.0NRT,291.4,10.8,D
57.066,27.998,307.3,1,1,2019-04-05,0925,T,55,6.0NRT,288.8,6.2,D
57.046,27.878,300.3,1,1,2019-04-05,0925,T,30,6.0NRT,289.5,3.5,D
56.965,28.354,310.8,1,1,2019-04-05,0925,T,67,6.0NRT,290.7,9.5,D
56.963,28.37,304.5,1,1,2019-04-05,0925,T,36,6.0NRT,291.1,5.1,D
56.853,29.074,307.6,1,1,2019-04-05,0925,T,66,6.0NRT,287.4,8.7,D
56.956,28.35,311.3,1,1,2019-04-05,0925,T,66,6.0NRT,291.2,9.8,D
56.548,30.782,314,1.1,1,2019-04-05,0925,T,67,6.0NRT,288.7,14,D
56.545,30.799,315.8,1.1,1,2019-04-05,0925,T,74,6.0NRT,291.7,15.6,D
55.867,34.262,302.8,1.4,1.2,2019-04-05,0925,T,54,6.0NRT,285.9,10.1,D
56.506,30.795,302.9,1.1,1,2019-04-05,0925,T,45,6.0NRT,287.7,6.4,D
56.497,30.79,302.2,1.1,1,2019-04-05,0925,T,37,6.0NRT,287.7,6,D
56.51,30.626,301.6,1.1,1,2019-04-05,0925,T,39,6.0NRT,286.8,5.5,D
56.845,28.219,301.8,1,1,2019-04-05,0925,T,38,6.0NRT,288.3,4.8,D
56.842,28.235,304,1,1,2019-04-05,0925,T,53,6.0NRT,289.3,6,D
56.553,30.034,303,1,1,2019-04-05,0925,T,54,6.0NRT,286,5.9,D
56.698,28.619,323.5,1,1,2019-04-05,0925,T,82,6.0NRT,287.9,22.2,D
56.696,28.635,314.1,1,1,2019-04-05,0925,T,74,6.0NRT,288.2,13.2,D
56.443,30.182,306.8,1.1,1,2019-04-05,0925,T,20,6.0NRT,288.7,6.2,D
56.434,30.177,322.5,1.1,1,2019-04-05,0925,T,82,6.0NRT,290.1,20.9,D
56.326,30.736,301.1,1.1,1,2019-04-05,0925,T,37,6.0NRT,288.4,3.6,D
56.323,30.753,301.4,1.1,1,2019-04-05,0925,T,38,6.0NRT,289.8,3.7,D
55.491,34.945,343.6,1.5,1.2,2019-04-05,0925,T,93,6.0NRT,286.2,93.2,D
55.486,34.967,320.2,1.5,1.2,2019-04-05,0925,T,80,6.0NRT,285.2,34.3,D
55.587,34.453,310.3,1.4,1.2,2019-04-05,0925,T,70,6.0NRT,288.3,16.8,D
56.39,30.273,307,1.1,1,2019-04-05,0925,T,25,6.0NRT,287.8,6.9,D
55.593,34.452,310.6,1.4,1.2,2019-04-05,0925,T,70,6.0NRT,287.9,17.3,D
55.49,34.938,331.1,1.5,1.2,2019-04-05,0925,T,87,6.0NRT,285.4,55.9,D
55.485,34.96,322.7,1.5,1.2,2019-04-05,0925,T,82,6.0NRT,286.5,37.4,D
56.367,30.296,320.2,1.1,1,2019-04-05,0925,T,75,6.0NRT,288,19.4,D
56.364,30.313,302.8,1.1,1,2019-04-05,0925,T,47,6.0NRT,287.5,5.6,D
55.227,35.958,302.7,1.7,1.3,2019-04-05,0925,T,53,6.0NRT,281.5,15.6,D
55.796,33.036,301.2,1.3,1.1,2019-04-05,0925,T,45,6.0NRT,288.6,6.3,D
56.241,30.627,305.4,1.1,1,2019-04-05,0925,T,46,6.0NRT,287.1,8,D
56.259,30.429,307.3,1.1,1,2019-04-05,0925,T,65,6.0NRT,288.5,8.5,D
56.25,30.37,301.4,1.1,1,2019-04-05,0925,T,46,6.0NRT,287.5,4.9,D
55.031,36.165,322.5,1.8,1.3,2019-04-05,0925,T,82,6.0NRT,277.9,53.5,D
56.368,29.386,307.1,1,1,2019-04-05,0925,T,65,6.0NRT,283.1,9.4,D
56.365,29.402,300,1,1,2019-04-05,0925,T,22,6.0NRT,283.4,5.1,D
56.132,30.706,300.9,1.1,1,2019-04-05,0925,T,38,6.0NRT,285.2,5.1,D
55.025,36.154,328.7,1.8,1.3,2019-04-05,0925,T,86,6.0NRT,278.2,66.8,D
56.23,29.249,310.4,1,1,2019-04-05,0925,T,70,6.0NRT,281,11.8,D
55.617,32.544,304,1.2,1.1,2019-04-05,0925,T,58,6.0NRT,287.2,9.4,D
55.6,32.465,305.6,1.2,1.1,2019-04-05,0925,T,47,6.0NRT,285.4,9.3,D
55.522,32.863,316.5,1.3,1.1,2019-04-05,0925,T,77,6.0NRT,286.4,21.5,D
56.044,29.969,305.6,1.1,1,2019-04-05,0925,T,62,6.0NRT,288.5,7.1,D
55.59,32.459,306.2,1.2,1.1,2019-04-05,0925,T,59,6.0NRT,287.2,10.3,D
55.512,32.857,315.9,1.3,1.1,2019-04-05,0925,T,76,6.0NRT,283.9,21.1,D
55.978,30.238,307.1,1.1,1,2019-04-05,0925,T,65,6.0NRT,288.8,9.4,D
55.544,32.536,342.3,1.2,1.1,2019-04-05,0925,T,93,6.0NRT,287.2,67.4,D
55.54,32.554,328.6,1.2,1.1,2019-04-05,0925,T,86,6.0NRT,285.8,39.2,D
55.175,34.275,301.5,1.5,1.2,2019-04-05,0925,T,40,6.0NRT,286.7,8.9,D
55.171,34.297,301,1.5,1.2,2019-04-05,0925,T,40,6.0NRT,286,7.8,D
55.23,33.611,300.4,1.4,1.2,2019-04-05,0925,T,36,6.0NRT,288.1,6.2,D
55.338,32.872,300.1,1.3,1.1,2019-04-05,0925,T,25,6.0NRT,283.9,7,D
55.34,32.868,300.4,1.3,1.1,2019-04-05,0925,T,35,6.0NRT,283.9,6.8,D
56.042,28.841,301.6,1,1,2019-04-05,0925,T,48,6.0NRT,286.6,6.2,D
56.04,28.857,302.6,1,1,2019-04-05,0925,T,53,6.0NRT,286.3,6.7,D
55.58,31.398,302.9,1.2,1.1,2019-04-05,0925,T,34,6.0NRT,288.6,5.9,D
55.574,31.375,301.3,1.1,1.1,2019-04-05,0925,T,26,6.0NRT,288,5.7,D
55.571,31.393,307,1.2,1.1,2019-04-05,0925,T,65,6.0NRT,288.8,9.3,D
55.167,33.451,300.6,1.4,1.2,2019-04-05,0925,T,39,6.0NRT,287.5,5.9,D
55.07,33.808,304.9,1.4,1.2,2019-04-05,0925,T,60,6.0NRT,283.9,13.6,D
55.672,30.676,314.5,1.1,1,2019-04-05,0925,T,75,6.0NRT,286.4,16.2,D
55.669,30.693,311.2,1.1,1,2019-04-05,0925,T,71,6.0NRT,287.8,13.1,D
55.065,33.426,301.7,1.4,1.2,2019-04-05,0925,T,45,6.0NRT,286.7,8.1,D
55.182,32.743,306.4,1.3,1.1,2019-04-05,0925,T,63,6.0NRT,286.9,10.7,D
54.949,33.868,303.5,1.4,1.2,2019-04-05,0925,T,56,6.0NRT,285.8,11.8,D
14.138,13.381,344.1,1,1,2019-04-05,0940,T,48,6.0NRT,321.9,26.7,D
13.293,14.253,334.2,1,1,2019-04-05,0940,T,48,6.0NRT,315.7,18.5,D
12.093,19.413,334.4,1.9,1.3,2019-04-05,0940,T,67,6.0NRT,322.3,20.3,D
11.834,18.218,337.2,1.6,1.2,2019-04-05,0940,T,75,6.0NRT,321.1,24.5,D
11.833,18.211,337.5,1.6,1.2,2019-04-05,0940,T,75,6.0NRT,321.2,27.2,D
11.726,18.734,343.7,1.7,1.3,2019-04-05,0940,T,85,6.0NRT,320.3,55.9,D
10.891,22.481,333.2,3.4,1.7,2019-04-05,0940,T,63,6.0NRT,317.5,68.5,D
12.169,14.058,338.9,1,1,2019-04-05,0940,T,72,6.0NRT,318,18.4,D
12.159,14.066,331.7,1,1,2019-04-05,0940,T,35,6.0NRT,317.4,8.3,D
10.856,22.072,330.6,3.2,1.7,2019-04-05,0940,T,45,6.0NRT,316.1,46.5,D
11.331,18.257,332.2,1.6,1.2,2019-04-05,0940,T,59,6.0NRT,320.1,16,D
11.814,14.831,337.7,1,1,2019-04-05,0940,T,76,6.0NRT,320.4,16.8,D
11.812,14.84,331.5,1,1,2019-04-05,0940,T,28,6.0NRT,318.6,8.5,D
11.211,18.29,331,1.6,1.2,2019-04-05,0940,T,48,6.0NRT,317.1,15,D
10.623,21.137,331.6,2.7,1.6,2019-04-05,0940,T,50,6.0NRT,317.6,28.4,D
