latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20.854,106.571,314.3,1.2,1.1,2019-04-06,03:45,T,33,6.0NRT,296.6,7.4,D
21.84,98.711,333.6,1.7,1.3,2019-04-06,03:45,T,85,6.0NRT,297.9,64.4,D
21.838,98.727,317.4,1.7,1.3,2019-04-06,03:45,T,67,6.0NRT,296.6,23,D
20.735,106.249,311.5,1.1,1.1,2019-04-06,03:45,T,18,6.0NRT,293.4,6.2,D
21.746,98.84,315.5,1.7,1.3,2019-04-06,03:45,T,52,6.0NRT,297.4,18.4,D
20.651,106.441,312.1,1.2,1.1,2019-04-06,03:45,T,60,6.0NRT,295.4,7.4,D
21.605,99.555,325.9,1.5,1.2,2019-04-06,03:45,T,79,6.0NRT,301.7,28.2,D
21.603,99.57,321,1.5,1.2,2019-04-06,03:45,T,58,6.0NRT,300.9,17.2,D
21.824,97.472,312.8,2.1,1.4,2019-04-06,03:45,T,48,6.0NRT,296.1,17.3,D
21.779,97.522,316.4,2.1,1.4,2019-04-06,03:45,T,41,6.0NRT,297.7,22.1,D
21.766,97.521,321.3,2.1,1.4,2019-04-06,03:45,T,73,6.0NRT,298,36.3,D
21.347,100.912,342,1.2,1.1,2019-04-06,03:45,T,91,6.0NRT,299.2,55.3,D
21.345,100.924,316.6,1.2,1.1,2019-04-06,03:45,T,69,6.0NRT,298.5,11.3,D
21.418,99.77,313.3,1.4,1.2,2019-04-06,03:45,T,46,6.0NRT,299.5,10,D
21.301,100.706,335.7,1.3,1.1,2019-04-06,03:45,T,88,6.0NRT,299.3,44.8,D
21.3,100.717,321.5,1.3,1.1,2019-04-06,03:45,T,76,6.0NRT,298,19.9,D
21.301,100.384,322.3,1.3,1.1,2019-04-06,03:45,T,76,6.0NRT,298.2,22.8,D
21.303,100.379,314.5,1.3,1.1,2019-04-06,03:45,T,48,6.0NRT,296.1,11.2,D
21.301,100.39,314.1,1.3,1.1,2019-04-06,03:45,T,41,6.0NRT,298.4,9.8,D
21.266,100.346,318.7,1.3,1.1,2019-04-06,03:45,T,72,6.0NRT,298.8,17.4,D
21.385,98.702,326.9,1.7,1.3,2019-04-06,03:45,T,79,6.0NRT,296.9,44.2,D
19.809,109.195,315.9,1.8,1.3,2019-04-06,03:45,T,0,6.0NRT,294.6,16.3,D
20.992,100.656,315.7,1.3,1.1,2019-04-06,03:45,T,61,6.0NRT,300.7,10.3,D
21.045,99.914,314.4,1.4,1.2,2019-04-06,03:45,T,61,6.0NRT,297.5,12.7,D
20.919,100.749,322.4,1.2,1.1,2019-04-06,03:45,T,70,6.0NRT,298.7,16,D
20.909,100.748,332.5,1.2,1.1,2019-04-06,03:45,T,86,6.0NRT,298.5,34,D
21.13,98.833,312,1.7,1.3,2019-04-06,03:45,T,39,6.0NRT,296.4,13.1,D
20.913,98.836,315.1,1.6,1.3,2019-04-06,03:45,T,44,6.0NRT,298,16.9,D
21.055,97.927,328,1.9,1.4,2019-04-06,03:45,T,79,6.0NRT,305.6,35.4,D
20.76,100.481,318.8,1.3,1.1,2019-04-06,03:45,T,72,6.0NRT,298.6,13.6,D
20.761,100.468,334.5,1.3,1.1,2019-04-06,03:45,T,87,6.0NRT,300.3,40.5,D
20.942,98.976,320.7,1.6,1.2,2019-04-06,03:45,T,72,6.0NRT,299.7,24.3,D
21.06,97.933,323.5,1.9,1.4,2019-04-06,03:45,T,59,6.0NRT,306.1,25,D
21.063,99.197,318.8,1.6,1.2,2019-04-06,03:45,T,69,6.0NRT,299.4,20.9,D
21.24,97.339,313.2,2.1,1.4,2019-04-06,03:45,T,46,6.0NRT,298.8,15.1,D
20.808,100.977,315.9,1.2,1.1,2019-04-06,03:45,T,67,6.0NRT,298,10.9,D
21.249,96.655,314.1,2.4,1.5,2019-04-06,03:45,T,44,6.0NRT,298.1,17.9,D
5.6,100.647,322.7,1,1,2019-04-06,03:50,T,45,6.0NRT,303.6,10,D
10.52,105.847,313.8,1.5,1.2,2019-04-06,03:50,T,55,6.0NRT,295.5,12.3,D
6.658,100.848,316.5,1,1,2019-04-06,03:50,T,57,6.0NRT,299.5,6,D
6.668,100.212,317.7,1,1,2019-04-06,03:50,T,41,6.0NRT,300.7,6.8,D
6.667,100.221,322.9,1,1,2019-04-06,03:50,T,72,6.0NRT,300.9,11.9,D
5.984,102.396,326.7,1.1,1,2019-04-06,03:50,T,79,6.0NRT,299.9,15.1,D
5.906,102.054,313.8,1.1,1,2019-04-06,03:50,T,57,6.0NRT,298.6,5.1,D
5.775,101.085,320.2,1,1,2019-04-06,03:50,T,67,6.0NRT,301.9,9.4,D
5.601,100.821,315.5,1,1,2019-04-06,03:50,T,63,6.0NRT,299.3,5.4,D
10.671,105.277,319.2,1.4,1.2,2019-04-06,03:50,T,63,6.0NRT,298,13.3,D
10.684,106.115,316.8,1.6,1.2,2019-04-06,03:50,T,62,6.0NRT,294.1,14.2,D
10.753,107.107,325,1.9,1.3,2019-04-06,03:50,T,73,6.0NRT,301.3,27.4,D
10.834,107.025,325.2,1.8,1.3,2019-04-06,03:50,T,76,6.0NRT,297,40.5,D
11.094,106.784,324.1,1.7,1.3,2019-04-06,03:50,T,25,6.0NRT,301.7,23.2,D
11.198,106.712,316.6,1.7,1.3,2019-04-06,03:50,T,56,6.0NRT,298.5,14.6,D
12.436,98.606,317.9,1.3,1.1,2019-04-06,03:50,T,0,6.0NRT,299,10.7,D
12.446,98.607,317.9,1.3,1.1,2019-04-06,03:50,T,42,6.0NRT,299.4,11.1,D
10.104,105.707,315.3,1.5,1.2,2019-04-06,03:50,T,40,6.0NRT,295.6,11.5,D
9.64,105.728,314.4,1.5,1.2,2019-04-06,03:50,T,17,6.0NRT,297.6,9.4,D
9.648,105.603,321.4,1.5,1.2,2019-04-06,03:50,T,70,6.0NRT,299.7,17.9,D
9.646,105.617,317.8,1.5,1.2,2019-04-06,03:50,T,62,6.0NRT,299.4,11.4,D
9.629,105.726,315.6,1.5,1.2,2019-04-06,03:50,T,31,6.0NRT,298,10.4,D
10.324,104.82,320.9,1.3,1.1,2019-04-06,03:50,T,72,6.0NRT,297.7,12.7,D
9.184,105.148,319.8,1.4,1.2,2019-04-06,03:50,T,38,6.0NRT,299.1,12.6,D
9.182,105.161,319.1,1.4,1.2,2019-04-06,03:50,T,25,6.0NRT,298.9,11.4,D
6.856,101.188,318.1,1,1,2019-04-06,03:50,T,43,6.0NRT,297.7,5.8,D
10.398,105.07,324.1,1.4,1.2,2019-04-06,03:50,T,76,6.0NRT,294.8,20.4,D
10.395,105.076,316.8,1.4,1.2,2019-04-06,03:50,T,59,6.0NRT,295,9.1,D
2.893,102.408,316.8,1.2,1.1,2019-04-06,03:50,T,46,6.0NRT,300.2,8.3,D
3.157,103.095,320.2,1.3,1.1,2019-04-06,03:50,T,72,6.0NRT,297.8,16.7,D
3.638,101.571,315.7,1.1,1,2019-04-06,03:50,T,43,6.0NRT,299.1,7.8,D
3.896,101.015,318.2,1,1,2019-04-06,03:50,T,60,6.0NRT,300.9,8.4,D
3.897,101.006,316.9,1,1,2019-04-06,03:50,T,56,6.0NRT,298.6,7.3,D
3.797,102.852,321.2,1.2,1.1,2019-04-06,03:50,T,74,6.0NRT,300.5,12.9,D
4.25,100.676,321.9,1,1,2019-04-06,03:50,T,18,6.0NRT,300.8,9.6,D
4.551,100.885,315.9,1,1,2019-04-06,03:50,T,66,6.0NRT,297.6,6.6,D
5.036,103.255,316.9,1.2,1.1,2019-04-06,03:50,T,68,6.0NRT,298.8,11.4,D
10.397,105.064,318.6,1.3,1.2,2019-04-06,03:50,T,69,6.0NRT,294.7,11.4,D
-4.884,105.633,309.6,2.7,1.6,2019-04-06,03:50,T,52,6.0NRT,290.2,14.7,D
-3.464,102.536,317.6,1.5,1.2,2019-04-06,03:50,T,33,6.0NRT,298.6,15.1,D
0.281,99.231,321,1,1,2019-04-06,03:50,T,71,6.0NRT,292.8,12,D
0.282,99.222,325.8,1,1,2019-04-06,03:50,T,80,6.0NRT,294.4,17,D
0.65,102.831,316.9,1.3,1.1,2019-04-06,03:50,T,71,6.0NRT,297.7,15.2,D
0.652,102.819,313.1,1.3,1.1,2019-04-06,03:50,T,42,6.0NRT,295.3,10.8,D
1.47,100.351,316.4,1,1,2019-04-06,03:50,T,30,6.0NRT,297.8,6.9,D
1.437,101.809,315.4,1.1,1.1,2019-04-06,03:50,T,17,6.0NRT,299.3,8.7,D
1.384,102.434,320.6,1.2,1.1,2019-04-06,03:50,T,50,6.0NRT,301,14.2,D
1.385,102.423,318.9,1.2,1.1,2019-04-06,03:50,T,26,6.0NRT,300.4,11.9,D
1.675,101.255,323.8,1.1,1,2019-04-06,03:50,T,44,6.0NRT,302.3,11.2,D
1.992,103.375,314.7,1.4,1.2,2019-04-06,03:50,T,53,6.0NRT,297.1,9.8,D
2.21,102.66,317.1,1.2,1.1,2019-04-06,03:50,T,66,6.0NRT,299.1,9.3,D
2.26,102.327,322.4,1.2,1.1,2019-04-06,03:50,T,63,6.0NRT,298,12.9,D
3.387,99.032,319,1,1,2019-04-06,03:50,T,66,6.0NRT,299.9,7.8,D
-3.588,-38.852,303.3,1.3,1.1,2019-04-06,04:20,A,54,6.0NRT,291.1,6.1,N
-17.81,-40.126,308.6,1.7,1.3,2019-04-06,04:25,A,75,6.0NRT,292.9,16.9,N
-17.808,-40.116,304.4,1.7,1.3,2019-04-06,04:25,A,60,6.0NRT,292.7,10.3,N
-18.946,-40.236,315.8,1.7,1.3,2019-04-06,04:25,A,92,6.0NRT,292.7,29.6,N
-18.948,-40.219,303.2,1.7,1.3,2019-04-06,04:25,A,54,6.0NRT,292.1,9.8,N
-17.768,-39.065,306.4,2,1.4,2019-04-06,04:25,A,45,6.0NRT,295.2,13.1,N
-19.483,-42.543,304.2,1.2,1.1,2019-04-06,04:25,A,48,6.0NRT,291,5.6,N
-20.232,-40.245,305.9,1.8,1.3,2019-04-06,04:25,A,66,6.0NRT,289.9,13.1,N
-20.234,-40.227,305.8,1.8,1.3,2019-04-06,04:25,A,66,6.0NRT,290.2,12.7,N
-19.474,-42.541,304.3,1.2,1.1,2019-04-06,04:25,A,59,6.0NRT,290.6,5.8,N
20.551,-101.697,326.3,1.4,1.2,2019-04-06,04:45,T,100,6.0NRT,287.6,42.8,N
20.568,-101.661,309.8,1.4,1.2,2019-04-06,04:45,T,78,6.0NRT,288.9,17.2,N
20.564,-101.686,323.1,1.4,1.2,2019-04-06,04:45,T,100,6.0NRT,287.7,36.3,N
20.712,-102.038,312,1.5,1.2,2019-04-06,04:45,T,53,6.0NRT,282.7,22.1,N
20.718,-102.032,309,1.5,1.2,2019-04-06,04:45,T,58,6.0NRT,282.2,18.8,N
20.715,-102.045,302.7,1.5,1.2,2019-04-06,04:45,T,9,6.0NRT,281.8,11.8,N
22.433,-99.259,309.2,1,1,2019-04-06,04:45,T,65,6.0NRT,270.9,11.3,N
20.566,-101.673,303.1,1.4,1.2,2019-04-06,04:45,T,53,6.0NRT,287.9,9.8,N
17.815,-91.828,311.8,1.7,1.3,2019-04-06,04:45,T,83,6.0NRT,294.4,18.5,N
17.808,-91.163,305.5,1.9,1.3,2019-04-06,04:45,T,65,6.0NRT,293.8,11.1,N
17.826,-91.001,305.6,2,1.4,2019-04-06,04:45,T,65,6.0NRT,294,11.8,N
17.234,-95.766,303.5,1,1,2019-04-06,04:45,T,55,6.0NRT,292.8,4.8,N
17.707,-90.88,306.1,2,1.4,2019-04-06,04:45,T,67,6.0NRT,293.1,13.5,N
16.642,-98.527,304,1.1,1,2019-04-06,04:45,T,58,6.0NRT,293.3,5.1,N
17.49,-91.293,308.2,1.8,1.3,2019-04-06,04:45,T,74,6.0NRT,293.8,15.3,N
17.492,-91.276,304.6,1.8,1.3,2019-04-06,04:45,T,61,6.0NRT,293.6,9.6,N
16.516,-98.139,312,1.1,1,2019-04-06,04:45,T,84,6.0NRT,292.7,10.8,N
17.437,-90.958,305.8,1.9,1.4,2019-04-06,04:45,T,49,6.0NRT,292.3,13.2,N
17.427,-90.938,309.7,1.9,1.4,2019-04-06,04:45,T,78,6.0NRT,292.4,19.6,N
17.09,-91.019,306.6,1.9,1.3,2019-04-06,04:45,T,69,6.0NRT,292,13.1,N
17.078,-91.018,309.8,1.9,1.3,2019-04-06,04:45,T,78,6.0NRT,291.8,18.7,N
16.469,-93.569,305.8,1.2,1.1,2019-04-06,04:45,T,66,6.0NRT,289.2,9.7,N
16.471,-93.558,303.4,1.3,1.1,2019-04-06,04:45,T,55,6.0NRT,288.8,7.8,N
16.257,-93.159,304.2,1.3,1.1,2019-04-06,04:45,T,59,6.0NRT,291.4,7.3,N
16.648,-89.2,301,2.6,1.5,2019-04-06,04:45,T,37,6.0NRT,290.7,15.2,N
15.754,-91.683,313.5,1.6,1.3,2019-04-06,04:45,T,87,6.0NRT,291.4,24.5,N
15.743,-91.682,321.6,1.6,1.3,2019-04-06,04:45,T,100,6.0NRT,290.4,39.3,N
15.755,-91.678,314.1,1.6,1.3,2019-04-06,04:45,T,88,6.0NRT,290.5,25.4,N
15.741,-91.692,307.5,1.6,1.3,2019-04-06,04:45,T,62,6.0NRT,287,16.5,N
15.744,-91.676,316.7,1.6,1.3,2019-04-06,04:45,T,94,6.0NRT,290.3,31.2,N
15.156,-87.911,304.8,3.1,1.7,2019-04-06,04:45,T,62,6.0NRT,289.4,29.9,N
15.157,-87.906,307.8,3.1,1.7,2019-04-06,04:45,T,73,6.0NRT,289.3,41.9,N
19.398,-92.045,315.5,1.7,1.3,2019-04-06,04:45,T,88,6.0NRT,294.7,26.1,N
18.551,-96.483,306.2,1,1,2019-04-06,04:45,T,67,6.0NRT,293.8,6,N
18.469,-96.484,310.7,1,1,2019-04-06,04:45,T,81,6.0NRT,294.7,8.7,N
18.47,-96.474,339.1,1,1,2019-04-06,04:45,T,100,6.0NRT,295,41.4,N
19.187,-90.413,317,2.3,1.5,2019-04-06,04:45,T,94,6.0NRT,295.5,41.7,N
19.189,-90.391,312.3,2.3,1.5,2019-04-06,04:45,T,84,6.0NRT,295.4,29.3,N
19.19,-90.406,315.3,2.3,1.5,2019-04-06,04:45,T,91,6.0NRT,295.5,36.8,N
19.177,-90.405,315.5,2.3,1.5,2019-04-06,04:45,T,91,6.0NRT,295.6,37.5,N
17.643,-101.019,316.5,1.4,1.2,2019-04-06,04:45,T,93,6.0NRT,290.2,25.2,N
17.638,-101.013,309.9,1.4,1.2,2019-04-06,04:45,T,79,6.0NRT,290.2,16.6,N
18.369,-96.077,306.9,1,1,2019-04-06,04:45,T,70,6.0NRT,295,6.2,N
18.642,-92.171,308.6,1.6,1.3,2019-04-06,04:45,T,73,6.0NRT,295.5,13.1,N
18.181,-95.288,315.2,1.1,1,2019-04-06,04:45,T,91,6.0NRT,295.7,13.2,N
18.182,-95.278,325.5,1.1,1,2019-04-06,04:45,T,100,6.0NRT,296,24.5,N
18.171,-95.297,307.5,1.1,1,2019-04-06,04:45,T,72,6.0NRT,295.4,7.1,N
17.562,-98.964,300,1.1,1.1,2019-04-06,04:45,T,9,6.0NRT,287.3,5.2,N
18.207,-94.004,307.9,1.2,1.1,2019-04-06,04:45,T,72,6.0NRT,294.9,9.8,N
18.205,-94.009,317.4,1.2,1.1,2019-04-06,04:45,T,95,6.0NRT,295,18.8,N
18.069,-94.37,311,1.2,1.1,2019-04-06,04:45,T,81,6.0NRT,295.8,11.9,N
17.986,-94.53,318.4,1.2,1.1,2019-04-06,04:45,T,97,6.0NRT,297.2,18.2,N
17.902,-93.187,316,1.4,1.2,2019-04-06,04:45,T,92,6.0NRT,295.9,20.4,N
17.838,-93.133,305,1.4,1.2,2019-04-06,04:45,T,62,6.0NRT,294.7,8.1,N
17.84,-93.12,333.9,1.4,1.2,2019-04-06,04:45,T,100,6.0NRT,295.8,53.1,N
17.083,-98.475,310.9,1.1,1,2019-04-06,04:45,T,81,6.0NRT,289.6,10.9,N
17.896,-92.492,311.6,1.5,1.2,2019-04-06,04:45,T,82,6.0NRT,295.1,16,N
17.074,-98.474,305.1,1.1,1,2019-04-06,04:45,T,63,6.0NRT,289.7,6.9,N
17.075,-98.464,308.9,1.1,1,2019-04-06,04:45,T,76,6.0NRT,290.2,9.3,N
17.826,-91.818,315,1.7,1.3,2019-04-06,04:45,T,90,6.0NRT,294.3,22,N
19.435,-92.033,309.1,1.7,1.3,2019-04-06,04:45,T,65,6.0NRT,294.9,14.7,N
19.443,-92.04,310.9,1.7,1.3,2019-04-06,04:45,T,73,6.0NRT,294.8,16.5,N
19.569,-92.242,323.2,1.7,1.3,2019-04-06,04:45,T,100,6.0NRT,295.1,40.1,N
18.922,-99.059,300.7,1.1,1,2019-04-06,04:45,T,32,6.0NRT,287.4,4.9,N
18.92,-99.069,301.5,1.1,1,2019-04-06,04:45,T,37,6.0NRT,289.5,5.2,N
18.931,-99.06,326.4,1.1,1,2019-04-06,04:45,T,100,6.0NRT,286.3,27.8,N
18.929,-99.07,315.7,1.1,1,2019-04-06,04:45,T,92,6.0NRT,289.8,15.7,N
19.044,-101.386,308.1,1.4,1.2,2019-04-06,04:45,T,73,6.0NRT,290.1,12.9,N
19.041,-101.399,305.3,1.4,1.2,2019-04-06,04:45,T,64,6.0NRT,291.7,9.6,N
20.554,-101.683,318.5,1.4,1.2,2019-04-06,04:45,T,97,6.0NRT,287.8,27.9,N
31.737,-101.811,300.6,1,1,2019-04-06,04:50,T,31,6.0NRT,288.9,5.3,N
32.153,-101.931,304.8,1,1,2019-04-06,04:50,T,62,6.0NRT,285.8,9,N
38.07,-103.189,307.7,1,1,2019-04-06,04:50,T,72,6.0NRT,278.4,11.7,N
38.086,-103.205,314,1,1,2019-04-06,04:50,T,81,6.0NRT,278.4,15.7,N
39.139,-95.909,322.5,1.8,1.3,2019-04-06,04:50,T,100,6.0NRT,270.2,57,N
39.148,-95.897,307.9,1.8,1.3,2019-04-06,04:50,T,73,6.0NRT,269.3,27.7,N
39.147,-95.917,307.9,1.8,1.3,2019-04-06,04:50,T,73,6.0NRT,267.3,27.1,N
31.739,-101.8,312.5,1,1,2019-04-06,04:50,T,85,6.0NRT,289.6,13.4,N
26.882,-101.419,308.3,1.1,1.1,2019-04-06,04:50,T,74,6.0NRT,294.4,8.1,N
26.886,-101.455,322,1.1,1.1,2019-04-06,04:50,T,100,6.0NRT,294.7,22,N
26.884,-101.466,309.5,1.1,1.1,2019-04-06,04:50,T,78,6.0NRT,293.2,9.6,N
31.364,-101.773,314.9,1,1,2019-04-06,04:50,T,90,6.0NRT,289.7,15.5,N
31.362,-101.784,315.2,1,1,2019-04-06,04:50,T,91,6.0NRT,289.4,15.8,N
31.545,-101.371,301.1,1,1,2019-04-06,04:50,T,38,6.0NRT,287.7,5.5,N
43.934,-109.025,321.7,1.4,1.2,2019-04-06,04:55,T,100,6.0NRT,266.5,39,N
-25.378,128.571,337.4,1.2,1.1,2019-04-06,05:00,A,48,6.0NRT,317.6,23.3,D
-37.403,143.621,309.9,2.3,1.5,2019-04-06,05:00,A,63,6.0NRT,288.3,20.2,D
-37.682,142.138,314.5,1.8,1.3,2019-04-06,05:00,A,70,6.0NRT,295.1,19.6,D
-37.687,142.118,338.9,1.8,1.3,2019-04-06,05:00,A,90,6.0NRT,298.4,89.5,D
-37.679,142.132,326,1.8,1.3,2019-04-06,05:00,A,81,6.0NRT,295.7,46.5,D
-37.683,142.111,328.8,1.8,1.3,2019-04-06,05:00,A,84,6.0NRT,298.1,54.4,D
-37.505,140.34,313.2,1.5,1.2,2019-04-06,05:00,A,64,6.0NRT,297.2,13.7,D
-37.082,141.942,314.3,1.8,1.3,2019-04-06,05:00,A,63,6.0NRT,300.2,15,D
-36.468,143.316,331.5,2.3,1.5,2019-04-06,05:00,A,83,6.0NRT,302.1,75.7,D
-36.455,143.312,320.9,2.3,1.5,2019-04-06,05:00,A,72,6.0NRT,302.5,35.8,D
-36.704,142.083,317.1,1.9,1.4,2019-04-06,05:00,A,66,6.0NRT,301.9,17.5,D
-29.131,122.46,328.8,3.6,1.8,2019-04-06,05:00,A,57,6.0NRT,305.8,99.7,D
-29.124,122.455,330.8,3.6,1.8,2019-04-06,05:00,A,59,6.0NRT,306,116.6,D
-28.411,122.746,327.1,3.4,1.7,2019-04-06,05:00,A,71,6.0NRT,305.7,76.6,D
-28.414,122.712,320.1,3.4,1.7,2019-04-06,05:00,A,32,6.0NRT,304.2,36.6,D
-28.395,122.745,328.8,3.4,1.7,2019-04-06,05:00,A,74,6.0NRT,307.7,82,D
-28.402,122.741,331.5,3.4,1.7,2019-04-06,05:00,A,78,6.0NRT,307.5,100.3,D
-25.393,128.611,336.7,1.2,1.1,2019-04-06,05:00,A,28,6.0NRT,319.8,19.1,D
-25.395,128.599,345.8,1.2,1.1,2019-04-06,05:00,A,57,6.0NRT,320.2,39.4,D
-25.386,128.585,360.3,1.2,1.1,2019-04-06,05:00,A,100,6.0NRT,321.9,87.2,D
-25.388,128.573,336,1.2,1.1,2019-04-06,05:00,A,34,6.0NRT,316.5,20.4,D
-25.375,128.596,384.5,1.2,1.1,2019-04-06,05:00,A,100,6.0NRT,325.5,202.3,D
-25.376,128.584,374.2,1.2,1.1,2019-04-06,05:00,A,100,6.0NRT,323.8,147.1,D
-24.613,129.862,344.9,1.1,1,2019-04-06,05:00,A,88,6.0NRT,320.9,34.8,D
-17.491,127.086,327.1,1.2,1.1,2019-04-06,05:05,A,43,6.0NRT,296.9,16.8,D
-17.493,127.075,327.8,1.2,1.1,2019-04-06,05:05,A,58,6.0NRT,297.5,17.9,D
-15.393,128.805,336,1,1,2019-04-06,05:05,A,54,6.0NRT,296.4,21.6,D
-17.447,126.962,323.1,1.2,1.1,2019-04-06,05:05,A,56,6.0NRT,286.4,14.4,D
-20.63,120.24,335.9,4.1,1.9,2019-04-06,05:05,A,84,6.0NRT,309.6,174,D
-20.626,120.232,332.7,4.1,1.9,2019-04-06,05:05,A,80,6.0NRT,309.4,135.8,D
-19.85,121.107,353.6,3.5,1.8,2019-04-06,05:05,A,96,6.0NRT,307.5,321.8,D
-19.853,121.073,336.7,3.5,1.8,2019-04-06,05:05,A,84,6.0NRT,308.9,123.4,D
-17.493,127.082,332.6,1.2,1.1,2019-04-06,05:05,A,72,6.0NRT,298.2,26.1,D
-17.495,127.07,331.5,1.2,1.1,2019-04-06,05:05,A,82,6.0NRT,295.8,24.9,D
-17.496,127.058,321.2,1.2,1.1,2019-04-06,05:05,A,48,6.0NRT,292.4,10.1,D
-17.494,127.063,324.6,1.2,1.1,2019-04-06,05:05,A,56,6.0NRT,293.4,13.4,D
10.548,119.662,317.9,1.5,1.2,2019-04-06,05:10,A,42,6.0NRT,295.1,15.9,D
10.775,119.495,317.8,1.5,1.2,2019-04-06,05:10,A,59,6.0NRT,294,18.7,D
10.867,119.627,314.1,1.5,1.2,2019-04-06,05:10,A,60,6.0NRT,294.5,10.6,D
11.131,119.483,330.3,1.5,1.2,2019-04-06,05:10,A,78,6.0NRT,288.5,43.4,D
12.863,120.867,317.5,1.2,1.1,2019-04-06,05:10,A,63,6.0NRT,290.8,8.4,D
13.148,120.775,320.3,1.2,1.1,2019-04-06,05:10,A,58,6.0NRT,299.4,8.4,D
13.168,120.716,332.5,1.2,1.1,2019-04-06,05:10,A,85,6.0NRT,297.7,27.2,D
13.183,120.746,320.1,1.2,1.1,2019-04-06,05:10,A,37,6.0NRT,300.2,9,D
14.088,122.861,314.4,1,1,2019-04-06,05:10,A,37,6.0NRT,297.9,4.8,D
1.451,125.192,320.7,1,1,2019-04-06,05:10,A,51,6.0NRT,304.3,11.7,D
-0.361,119.953,311.3,2.2,1.4,2019-04-06,05:10,A,27,6.0NRT,292.2,18.8,D
0.772,127.851,317.8,1.1,1,2019-04-06,05:10,A,57,6.0NRT,298,6.1,D
0.587,127.909,325.7,1.1,1,2019-04-06,05:10,A,79,6.0NRT,297,17.9,D
-1.395,120.755,310,2,1.4,2019-04-06,05:10,A,43,6.0NRT,291,11.7,D
-3.006,120.187,313.5,2.3,1.5,2019-04-06,05:10,A,28,6.0NRT,293.3,20.4,D
-2.841,129.648,313,1.2,1.1,2019-04-06,05:10,A,45,6.0NRT,294.8,8,D
-2.912,129.299,318.6,1.2,1.1,2019-04-06,05:10,A,67,6.0NRT,299.1,12.4,D
-3.689,126.442,314.9,1,1,2019-04-06,05:10,A,58,6.0NRT,296.6,6.6,D
6.49,125.155,326.2,1,1,2019-04-06,05:10,A,73,6.0NRT,298.8,16.1,D
6.386,125.516,324.9,1,1,2019-04-06,05:10,A,74,6.0NRT,300,13.4,D
5.213,119.963,308.9,1.8,1.3,2019-04-06,05:10,A,0,6.0NRT,289.2,11.1,D
8.862,117.564,319.5,2.3,1.5,2019-04-06,05:10,A,64,6.0NRT,293.1,37.3,D
8.859,117.558,313.8,2.3,1.5,2019-04-06,05:10,A,32,6.0NRT,293.5,20.4,D
8.983,117.991,320.5,2.2,1.4,2019-04-06,05:10,A,73,6.0NRT,300.3,25.9,D
9.204,118.133,318.9,2.1,1.4,2019-04-06,05:10,A,27,6.0NRT,295.6,27.5,D
9.998,122.985,323.2,1,1,2019-04-06,05:10,A,0,6.0NRT,289.3,15.9,D
9.217,117.895,341.8,2.2,1.4,2019-04-06,05:10,A,86,6.0NRT,297.6,118.6,D
9.213,117.875,326.8,2.2,1.4,2019-04-06,05:10,A,69,6.0NRT,296.3,51.8,D
9.31,118.393,322.3,2,1.4,2019-04-06,05:10,A,50,6.0NRT,300.8,28.3,D
9.308,118.376,323.4,2,1.4,2019-04-06,05:10,A,52,6.0NRT,298.5,35.2,D
9.254,117.967,319.3,2.1,1.4,2019-04-06,05:10,A,0,6.0NRT,296.4,26.2,D
9.72,118.498,310.6,1.9,1.3,2019-04-06,05:10,A,35,6.0NRT,296.9,11.9,D
10.138,119.177,323.4,1.7,1.3,2019-04-06,05:10,A,76,6.0NRT,297.4,31.9,D
10.394,119.554,310.5,1.6,1.2,2019-04-06,05:10,A,29,6.0NRT,293.5,7.3,D
8.457,124.873,327.2,1,1,2019-04-06,05:10,A,65,6.0NRT,293.9,15.2,D
8.289,123.386,325.2,1,1,2019-04-06,05:10,A,53,6.0NRT,296.4,18,D
8.378,123.11,318.1,1,1,2019-04-06,05:10,A,54,6.0NRT,289.7,11.7,D
8.384,123.089,319.8,1,1,2019-04-06,05:10,A,57,6.0NRT,293.2,13.4,D
8.505,117.31,316.7,2.5,1.5,2019-04-06,05:10,A,51,6.0NRT,296.1,31.7,D
8.502,117.287,317.8,2.5,1.5,2019-04-06,05:10,A,55,6.0NRT,292.9,38.1,D
9.498,123.086,326.3,1,1,2019-04-06,05:10,A,26,6.0NRT,299.8,9.8,D
8.683,117.358,318.2,2.4,1.5,2019-04-06,05:10,A,60,6.0NRT,294.2,39.3,D
8.738,117.389,321.7,2.4,1.5,2019-04-06,05:10,A,56,6.0NRT,292.9,56.3,D
7.012,124.424,328.3,1,1,2019-04-06,05:10,A,74,6.0NRT,299,15,D
7.473,125.332,321.8,1,1,2019-04-06,05:10,A,53,6.0NRT,296.2,9.6,D
7.495,125.421,325.6,1,1,2019-04-06,05:10,A,66,6.0NRT,296.5,15.8,D
7.716,125.555,314.3,1,1,2019-04-06,05:10,A,31,6.0NRT,293.7,4.8,D
7.693,125.26,319.9,1,1,2019-04-06,05:10,A,59,6.0NRT,295.4,13.5,D
7.766,125.327,323.7,1,1,2019-04-06,05:10,A,65,6.0NRT,297.2,14.5,D
7.851,125.401,320.8,1,1,2019-04-06,05:10,A,40,6.0NRT,298.6,9.8,D
7.802,122.822,324.4,1.1,1,2019-04-06,05:10,A,59,6.0NRT,292.5,17.2,D
8.385,124.433,335.4,1,1,2019-04-06,05:10,A,86,6.0NRT,296.7,25.7,D
